query,full_float_best_row,full_float_best_score,binary_top1_row,binary_top1_full_score,top1_full_score_gap,top1_agrees,candidate_count,candidate_best_row,candidate_best_full_score,candidate_best_full_score_gap,candidates_agree,pool,binary_dimensions,query_id
591,847705,0.8072256445884705,847705,0.8072257041931152,-5.960464477539063e-08,True,100,847705,0.8072257041931152,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,15607
592,483424,0.8034802079200745,483424,0.8034801483154297,5.960464477539063e-08,True,100,483424,0.8034801483154297,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,512278
593,204932,0.8803306818008423,789546,0.87717604637146,0.0031546354293823242,False,100,204932,0.8803306221961975,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,930721
594,122265,0.7753820419311523,122265,0.7753820419311523,0.0,True,100,122265,0.7753820419311523,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,25534
595,196078,0.9064671993255615,196078,0.9064673185348511,-1.1920928955078125e-07,True,100,196078,0.9064673185348511,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,85053
596,66466,0.7657617926597595,360540,0.7449663877487183,0.02079540491104126,False,100,66466,0.7657617926597595,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,945535
597,721531,0.8961039781570435,721531,0.8961039781570435,0.0,True,100,721531,0.8961039781570435,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,18101
598,755682,0.7676636576652527,330946,0.7548027038574219,0.01286095380783081,False,100,755682,0.7676637172698975,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,632055
599,827542,0.8047997951507568,827542,0.8047998547554016,-5.960464477539063e-08,True,100,827542,0.8047998547554016,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1094145
600,543217,0.8793123960494995,543217,0.8793123960494995,0.0,True,100,543217,0.8793123960494995,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1024893
601,419103,0.8549243211746216,419103,0.8549243211746216,0.0,True,100,419103,0.8549243211746216,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1085348
602,244155,0.8793935775756836,244155,0.8793936371803284,-5.960464477539063e-08,True,100,244155,0.8793936371803284,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,696738
603,709380,0.8846323490142822,200234,0.8769886493682861,0.007643699645996094,False,100,709380,0.8846323490142822,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1098111
604,164195,0.8107738494873047,677922,0.8023407459259033,0.008433103561401367,False,100,164195,0.8107738494873047,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,191792
605,730029,0.8154231309890747,767063,0.8049824833869934,0.010440647602081299,False,100,730029,0.8154231309890747,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1093561
606,378789,0.8914107084274292,378789,0.8914107084274292,0.0,True,100,378789,0.8914107084274292,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,526671
607,904192,0.8362433314323425,780975,0.8071272373199463,0.02911609411239624,False,100,904192,0.8362433314323425,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1098860
608,746795,0.7393012046813965,746795,0.7393012046813965,0.0,True,100,746795,0.7393012046813965,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1090513
609,352182,0.8527441024780273,352182,0.852743923664093,1.7881393432617188e-07,True,100,352182,0.852743923664093,1.7881393432617188e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,36388
610,609072,0.6673054695129395,1514,0.640763521194458,0.026541948318481445,False,100,609072,0.6673054695129395,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1100187
611,372191,0.7968515157699585,435624,0.768271267414093,0.02858024835586548,False,100,372191,0.7968515157699585,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,448035
612,622183,0.7226808071136475,979527,0.6973903775215149,0.02529042959213257,False,100,622183,0.7226808071136475,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1094027
613,646517,0.7860698103904724,646517,0.7860698699951172,-5.960464477539063e-08,True,100,646517,0.7860698699951172,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1047738
614,379105,0.9368746876716614,379105,0.9368747472763062,-5.960464477539063e-08,True,100,379105,0.9368747472763062,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,93308
615,567877,0.789172887802124,567877,0.789172887802124,0.0,True,100,567877,0.789172887802124,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1029003
616,783247,0.7918367385864258,528740,0.7772173881530762,0.01461935043334961,False,100,783247,0.7918367385864258,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1084905
617,738148,0.8237370252609253,738148,0.8237370252609253,0.0,True,100,738148,0.8237370252609253,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1089966
618,936581,0.7172386646270752,548222,0.6951946020126343,0.022044062614440918,False,100,936581,0.7172386646270752,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1058165
619,326505,0.7678899765014648,113237,0.733427882194519,0.0344620943069458,False,100,326505,0.7678899765014648,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1094536
620,164449,0.867327868938446,72237,0.8513290882110596,0.015998780727386475,False,100,164449,0.867327868938446,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1011021
621,508981,0.7795460224151611,508981,0.7795460224151611,0.0,True,100,508981,0.7795460224151611,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1099981
622,724589,0.8141944408416748,79935,0.809544563293457,0.0046498775482177734,False,100,724589,0.8141943216323853,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,537526
623,891885,0.7336694002151489,521869,0.7331434488296509,0.0005259513854980469,False,100,891885,0.7336694002151489,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,657264
624,540310,0.874138593673706,540310,0.8741386532783508,-5.960464477539063e-08,True,100,540310,0.8741386532783508,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,887395
625,83507,0.8910890817642212,83507,0.8910890817642212,0.0,True,100,83507,0.8910890817642212,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,994338
626,828130,0.7902461290359497,828130,0.7902461290359497,0.0,True,100,828130,0.7902461290359497,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,476724
627,665302,0.8619754314422607,665302,0.8619754314422607,0.0,True,100,665302,0.8619754314422607,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,626701
628,200734,0.7478886246681213,846682,0.7353341579437256,0.012554466724395752,False,100,200734,0.7478886246681213,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,406923
629,665841,0.8049309253692627,665841,0.8049309253692627,0.0,True,100,665841,0.8049309253692627,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,406351
630,839116,0.870740532875061,839116,0.870740532875061,0.0,True,100,839116,0.870740532875061,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1063709
631,507572,0.7038678526878357,507572,0.7038678526878357,0.0,True,100,507572,0.7038678526878357,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1082893
632,235136,0.7612636089324951,68612,0.7316105365753174,0.029653072357177734,False,100,235136,0.7612636089324951,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1074499
633,55614,0.8417834043502808,55614,0.8417834043502808,0.0,True,100,55614,0.8417834043502808,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,555458
634,477359,0.8445000648498535,310298,0.841960608959198,0.0025394558906555176,False,100,477359,0.8445000648498535,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,390813
635,430191,0.8449130058288574,863215,0.843896746635437,0.0010162591934204102,False,100,430191,0.8449129462242126,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1004199
636,99588,0.811072051525116,508367,0.7968942523002625,0.014177799224853516,False,100,99588,0.811072051525116,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,239511
637,44931,0.8333187103271484,44931,0.8333187699317932,-5.960464477539063e-08,True,100,44931,0.8333187699317932,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1045709
638,335304,0.7323957681655884,602875,0.7106360197067261,0.021759748458862305,False,100,335304,0.7323957681655884,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1074807
639,911868,0.8431148529052734,120912,0.8372863531112671,0.005828499794006348,False,100,911868,0.8431147933006287,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1093491
640,158539,0.8192343711853027,158539,0.8192343711853027,0.0,True,100,158539,0.8192343711853027,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,132263
641,654348,0.7888164520263672,654348,0.7888164520263672,0.0,True,100,654348,0.7888164520263672,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1092930
642,864834,0.7734056711196899,864834,0.7734056711196899,0.0,True,100,864834,0.7734056711196899,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,991241
643,198465,0.7590582966804504,198465,0.7590582966804504,0.0,True,100,198465,0.7590582966804504,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1092162
644,95106,0.8473318815231323,95106,0.8473320007324219,-1.1920928955078125e-07,True,100,95106,0.8473320007324219,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,985259
645,516705,0.7948238849639893,391301,0.79078209400177,0.004041790962219238,False,100,516705,0.7948238849639893,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1086760
646,551294,0.8474923968315125,242829,0.8341317176818848,0.013360679149627686,False,100,551294,0.8474923968315125,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1003210
647,272201,0.7327587008476257,69746,0.6996092200279236,0.03314948081970215,False,100,272201,0.7327587008476257,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1039728
648,549827,0.843548595905304,374816,0.8434731364250183,7.545948028564453e-05,False,100,549827,0.8435485363006592,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1045527
649,159144,0.7227884531021118,159144,0.7227884531021118,0.0,True,100,159144,0.7227884531021118,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,796383
650,914765,0.7649855017662048,914765,0.7649855017662048,0.0,True,100,914765,0.7649855017662048,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,714636
651,3945,0.8204009532928467,3945,0.8204009532928467,0.0,True,100,3945,0.8204009532928467,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1101448
652,610898,0.7560571432113647,610898,0.7560571432113647,0.0,True,100,610898,0.7560571432113647,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,585165
653,618414,0.8903551697731018,618414,0.8903551697731018,0.0,True,100,618414,0.8903551697731018,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1100370
654,999293,0.7959760427474976,423539,0.791371762752533,0.0046042799949646,False,100,999293,0.7959760427474976,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,372792
655,724003,0.8237921595573425,724003,0.8237922191619873,-5.960464477539063e-08,True,100,724003,0.8237922191619873,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1089750
656,71713,0.8371145725250244,71713,0.837114691734314,-1.1920928955078125e-07,True,100,71713,0.837114691734314,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,582557
657,463912,0.7085883021354675,463912,0.7085883021354675,0.0,True,100,463912,0.7085883021354675,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,934964
658,788133,0.84171462059021,788133,0.8417145609855652,5.960464477539063e-08,True,100,788133,0.8417145609855652,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,195693
659,200939,0.7896841764450073,662345,0.7674753665924072,0.022208809852600098,False,100,200939,0.7896842956542969,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,617968
660,3339,0.8131818771362305,3339,0.81318199634552,-1.1920928955078125e-07,True,100,3339,0.81318199634552,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,578362
661,234197,0.93439120054245,234197,0.93439120054245,0.0,True,100,234197,0.93439120054245,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,814699
662,251168,0.76857590675354,333195,0.767608106136322,0.0009678006172180176,False,100,251168,0.7685759663581848,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,964152
663,356113,0.8634734153747559,356113,0.8634735345840454,-1.1920928955078125e-07,True,100,356113,0.8634735345840454,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1088628
664,978650,0.8209552764892578,410471,0.8052094578742981,0.015745818614959717,False,100,978650,0.8209552764892578,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1083342
665,335359,0.853208601474762,335359,0.853208601474762,0.0,True,100,335359,0.853208601474762,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,352236
666,846468,0.8217987418174744,465043,0.804455041885376,0.01734369993209839,False,100,846468,0.8217987418174744,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,953020
667,469533,0.8202767968177795,857456,0.813982367515564,0.006294429302215576,False,100,469533,0.8202767968177795,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1079086
668,687204,0.8224537372589111,282363,0.8110364675521851,0.011417269706726074,False,100,687204,0.8224537372589111,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,174273
669,267122,0.7731952667236328,267122,0.7731952667236328,0.0,True,100,267122,0.7731952667236328,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,715508
670,36614,0.8161309361457825,36614,0.8161308765411377,5.960464477539063e-08,True,100,36614,0.8161308765411377,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,541274
671,641173,0.8218399882316589,641173,0.8218399882316589,0.0,True,100,641173,0.8218399882316589,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,748054
672,578501,0.7897390127182007,282424,0.781469464302063,0.008269548416137695,False,100,578501,0.7897390127182007,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,786857
673,98409,0.8240143656730652,509890,0.812468409538269,0.011545956134796143,False,100,98409,0.8240143656730652,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,183874
674,169531,0.8119305968284607,169531,0.8119305968284607,0.0,True,100,169531,0.8119305968284607,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,409143
675,576108,0.7598893642425537,243195,0.7392680644989014,0.020621299743652344,False,100,576108,0.7598893642425537,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1037250
676,831646,0.8622936606407166,831646,0.8622936606407166,0.0,True,100,831646,0.8622936606407166,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1088309
677,9678,0.7070333957672119,520021,0.6961888670921326,0.010844528675079346,False,100,9678,0.7070333957672119,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,993606
678,149719,0.7892588973045349,149719,0.7892589569091797,-5.960464477539063e-08,True,100,149719,0.7892589569091797,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1014131
679,308194,0.7865593433380127,308194,0.7865593433380127,0.0,True,100,308194,0.7865593433380127,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,600350
680,482917,0.8146236538887024,482917,0.8146236538887024,0.0,True,100,482917,0.8146236538887024,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1102325
681,595568,0.7355992794036865,595568,0.7355992794036865,0.0,True,100,595568,0.7355992794036865,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,794665
682,610103,0.6995240449905396,842074,0.6546290516853333,0.0448949933052063,False,100,610103,0.6995241045951843,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,112035
683,31572,0.8036733269691467,31572,0.803673267364502,5.960464477539063e-08,True,100,31572,0.803673267364502,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,144694
684,286905,0.7948607206344604,286905,0.7948607206344604,0.0,True,100,286905,0.7948607206344604,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1040082
685,349614,0.7683566808700562,349614,0.7683566808700562,0.0,True,100,349614,0.7683566808700562,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,1069983
686,686481,0.7712224721908569,686481,0.7712223529815674,1.1920928955078125e-07,True,100,686481,0.7712223529815674,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,132317
687,980636,0.8064216375350952,980636,0.8064216375350952,0.0,True,100,980636,0.8064216375350952,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,156215
688,156023,0.8767896890640259,156023,0.8767897486686707,-5.960464477539063e-08,True,100,156023,0.8767897486686707,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,98817
689,657771,0.7970842123031616,35828,0.7810922861099243,0.015991926193237305,False,100,657771,0.7970842123031616,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,329369
690,109258,0.877226710319519,109258,0.8772266507148743,5.960464477539063e-08,True,100,109258,0.8772266507148743,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d768,768,403095
